3703	4954	1
941	1356	1
58	5864	0
1066	1982	1
14	1430	0
16770	6103	1
153	1929	1
16751	5520	0
965	2455	1
16605	6071	1
3161	4980	0
3102	3425	1
7891	1798	1
3435	3714	1
7257	949	0
16541	4534	1
16876	18135	1
8346	849	0
411	753	1
3042	4980	0
3831	6053	1
7800	4526	1
1010	8190	1
13444	15779	0
1254	1409	1
285	3354	1
3487	1131	0
3650	16338	0
612	2841	1
1476	1915	1
4630	13193	0
177	322	1
5173	16847	0
8144	30826	0
2090	1348	0
877	100	0
547	1831	1
9107	2680	1
847	3411	1
5676	1604	0
134	1851	1
14895	3306	1
433	3624	1
3148	5027	0
507	3441	1
291	179	0
5033	16584	0
1502	4445	0
1026	2030	1
6040	2236	0
16862	2163	0
941	5934	0
1158	1250	1
7293	1743	0
12901	3122	1
690	12769	0
4424	16653	1
12063	2955	1
9305	2682	0
12767	1250	0
15988	26222	0
12951	3908	1
2363	15933	0
3889	7793	0
2473	5149	1
1088	3904	0
4774	16835	0
664	2165	1
8129	2827	1
1537	1948	1
4798	3435	0
5554	5846	1
13171	38678	0
875	41659	0
9557	4359	1
2185	4339	1
767	2496	0
2646	12739	1
952	13549	0
145	18079	1
4820	781	0
2109	2453	0
38643	5782	1
3991	1865	0
983	6008	0
163	18076	1
12072	16535	0
16782	6078	1
1098	658	0
2185	3757	1
2327	5562	1
2015	28473	0
4195	16146	0
3213	1278	0
1360	1482	1
865	4458	0
13279	841	0
2086	2783	1
959	3007	1
17980	3233	1
189	3391	0
13423	13502	1
4683	13378	0
6113	2226	0
3012	3286	0
3427	3769	1
334	835	1
3841	3938	1
6185	3112	0
5734	3551	0
13563	1750	0
3014	13402	1
1821	4857	1
765	4110	0
3999	5566	1
42352	4602	1
4132	4140	1
40404	5279	1
4974	13341	0
3599	3587	0
1861	8072	1
3972	3668	0
2759	1567	0
40260	2153	0
11365	16872	1
8214	2765	1
1761	4233	0
2520	969	0
1584	1687	1
13539	10835	0
791	1972	0
3613	41504	1
16358	50	0
2801	2877	1
3413	25672	0
13257	13402	1
5642	3515	0
1256	16677	0
3286	15927	1
5964	867	0
388	2286	1
1683	2455	0
1763	12910	0
11439	13265	0
30736	1070	0
1798	4790	0
4116	11613	0
5796	5940	1
16141	12586	0
1008	3011	0
6856	10196	0
992	1545	1
2508	4960	0
469	2023	1
18069	5369	1
1227	2246	0
1739	2953	1
1691	6153	1
1553	39030	0
857	1946	0
1639	8086	1
40826	3175	0
4078	3102	0
1194	4677	0
5674	664	0
1238	1290	1
1798	4116	1
1426	2074	1
16019	5059	1
1074	1170	1
2206	3304	0
1141	1434	1
130	41192	0
60	245	1
13535	16754	0
3036	13548	0
738	5784	0
281	13107	0
10196	13341	1
3231	6122	1
153	328	1
1705	3046	1
1052	3732	1
986	4798	1
6336	2234	1
5333	6151	1
1144	7942	1
1537	16136	0
1200	35481	1
27195	5878	1
243	3209	1
399	559	1
2224	4520	1
1002	7417	0
3272	5390	1
2173	869	0
301	865	1
5922	5219	0
2304	15779	1
140	2141	0
4333	16545	1
11806	14789	1
13534	16610	0
965	1917	0
52	413	1
5610	1129	0
979	3705	1
3148	1855	0
7766	3011	1
4108	6115	0
13041	1537	0
8142	1160	0
2258	3167	1
2088	2270	1
4691	6151	1
13446	16677	1
8206	6004	0
5361	5774	1
5007	3622	0
3181	4400	1
13084	16701	0
27664	4332	0
13509	2025	0
11572	12901	1
1415	1865	1
40260	3034	1
3252	41875	1
4458	1907	0
9874	1524	0
3519	28911	1
2817	15962	1
13476	3060	1
2855	4697	1
11155	3867	0
15943	521	0
394	409	1
2425	4572	0
5608	5792	1
493	7889	0
2425	5640	1
1657	2510	0
787	973	1
1909	1986	1
2009	9841	0
16605	18129	0
14513	4400	0
6088	740	0
13313	1342	0
6083	3032	0
12221	509	0
12010	5758	0
2060	4017	0
3360	4509	1
1032	13428	0
2212	5374	1
6097	5490	0
2684	2747	1
7895	2169	1
4039	2534	0
16113	5217	1
1056	8129	1
1657	2025	1
8152	3124	1
4675	16816	1
13450	907	0
2090	2680	1
3797	2999	0
5598	6030	1
650	38949	0
4988	5033	1
13500	16824	1
2501	16753	1
7736	3485	0
4272	3912	0
929	1086	1
38	3088	1
688	5746	0
9557	4388	0
4719	2115	0
2648	12792	1
2415	3203	1
3290	2072	0
2951	16096	1
39311	4520	1
5378	12792	0
927	1903	1
1018	7852	1
16142	4669	0
1873	2979	1
2	415	1
4630	2467	0
5628	2251	0
2395	5628	0
1565	1227	0
3761	16014	0
626	3070	1
4843	5129	1
575	4090	1
749	851	1
1699	16848	0
3495	3708	1
3823	3481	0
1802	2857	0
4126	5764	0
841	314	0
4996	16352	0
12994	13047	1
12951	15860	0
415	5992	0
3916	5221	0
16083	5576	1
4492	16744	1
857	2284	0
2248	15777	1
8779	3702	0
706	708	1
1074	1486	1
4078	8190	0
3483	427	0
4063	5289	1
16354	348	0
2516	5640	1
13532	334	0
16314	4258	0
13548	5666	1
3565	4699	1
1543	2407	1
24030	4274	1
3865	4142	1
459	3300	0
13427	3183	0
3611	4829	1
1901	16760	0
2879	13303	1
9677	1308	0
7567	29107	0
15949	541	0
3887	5369	1
215	5714	1
13107	596	0
22541	5880	0
118	1401	1
1889	6143	0
4820	15936	0
17980	3672	0
16714	25928	1
1639	15307	0
1480	5874	0
4660	4540	0
299	2568	0
7057	15940	0
334	849	1
779	5081	0
829	27485	1
6508	1188	0
1088	3366	0
3781	2855	0
4140	5187	0
3989	5654	1
1725	13306	1
10892	16755	0
839	963	1
15945	4875	1
2913	3179	1
3397	2686	0
5129	5396	1
1466	3977	1
4144	1529	0
10196	1524	0
1248	16342	0
15945	4750	1
5261	5714	0
706	841	1
1450	5205	1
724	8218	1
1420	4322	0
1524	4308	0
646	2149	0
2652	13198	1
6335	439	1
3777	4960	1
2401	5043	1
4404	16708	1
3439	4260	1
13550	3831	1
12188	13323	1
1381	1399	1
5606	4353	0
13179	11439	0
13427	5333	1
1448	16605	0
985	5019	1
211	3431	0
35481	3016	0
15978	4430	1
15856	2564	0
4687	8080	0
3397	4875	1
818	1502	0
1701	1294	0
7791	4879	1
1752	1827	1
1448	4386	0
435	9205	0
1236	1272	1
2082	4183	1
1628	1737	1
1213	5251	0
4726	13267	0
16	3485	1
636	4828	0
5081	380	0
3940	771	0
13224	2997	1
27195	6113	1
26623	7592	0
40	5866	0
15821	741	0
3920	4116	0
110	845	1
2795	16793	1
3161	1685	0
12887	4500	0
5321	1851	0
8206	3455	1
3959	5766	1
128	5658	0
513	833	1
4492	16861	1
16828	1452	0
312	3467	1
1709	2314	1
3726	5914	0
847	2753	0
8129	5293	0
7762	1977	0
4685	5540	1
4660	4932	1
3157	3286	1
941	1407	1
5674	16849	0
5964	28001	0
16104	5948	1
2331	3116	1
1837	3386	1
12832	4532	1
682	94	0
16023	5540	1
3483	15928	1
4302	16601	1
1713	7115	0
38	545	1
2080	5205	1
2397	316	0
2113	2775	1
320	16136	0
9897	2025	0
3209	25549	1
13569	7942	0
8218	2957	1
2256	16607	0
407	15755	0
13503	14832	0
14579	16861	1
16348	1428	0
1260	935	0
4118	29785	1
495	4972	0
3819	4272	1
16553	5125	0
7952	5019	1
5189	682	0
13489	3739	1
15850	6384	0
1857	4168	1
656	16826	1
1705	38949	1
3086	3298	1
1066	15816	1
1765	6053	1
1940	2266	1
584	1336	0
207	1867	0
2855	3773	0
7963	12791	0
10402	13448	1
16778	25928	1
2851	3449	0
4412	4536	1
29330	5608	1
3022	2127	0
396	16136	1
13450	3691	1
25492	3387	0
5369	2708	0
2863	5576	1
122	6059	0
799	2355	0
5307	1681	0
2167	2175	0
16147	2343	0
2939	15933	1
905	2127	0
1458	947	0
3869	2175	0
2449	16608	0
6677	943	1
13173	4439	0
37116	1000	0
789	18010	1
13073	1729	0
4554	5145	1
4144	1180	0
177	5151	0
1984	2345	1
8065	4798	0
14591	2712	0
837	2030	1
9677	5914	1
5466	4960	0
1661	12498	1
1835	15933	0
4343	6059	0
499	2947	1
25815	6159	1
7952	4351	1
40203	15933	1
3914	5390	0
881	529	0
16586	16580	0
42	16708	0
1750	4361	1
3292	16550	1
2546	799	0
767	2149	1
4667	6179	0
15792	15917	1
18129	5874	0
533	4436	0
1312	8136	1
3656	25395	0
1514	4254	0
584	3155	1
1506	5486	0
13226	13279	1
1272	8039	1
14231	5600	1
4857	2023	0
734	1518	1
2096	5402	0
1219	1622	1
2853	905	0
1533	1746	1
2183	5878	0
13177	16358	0
392	2594	0
5792	16770	1
3867	3050	0
3809	498	0
3030	2855	0
1667	2598	1
4013	3513	0
1936	3138	1
1082	2867	0
1572	1312	0
34787	16595	1
3086	4332	0
9195	2596	0
13364	2959	1
419	4591	0
40	2141	1
2189	5658	1
5946	5055	0
4166	2953	0
13010	2903	1
4343	16610	1
1946	18068	0
12935	14765	1
2496	1727	0
3239	4566	0
14126	16861	0
1785	1813	1
126	1754	1
3128	4667	1
2248	2327	1
2626	5636	0
15960	16594	1
869	3060	0
5109	5187	1
405	2999	0
13193	0	0
1318	8429	0
1268	1524	1
3833	16555	1
3662	3050	0
2899	13402	1
5217	4875	0
678	2316	1
4673	6143	1
1088	15771	1
9223	3938	0
646	14	0
4254	354	0
0	2175	0
7663	2339	1
539	17983	0
837	2706	1
2799	5456	0
13358	13406	1
3389	947	0
11439	6	0
498	1586	1
12742	3419	1
1709	38678	0
4681	2817	0
1506	1877	1
13077	13197	1
3861	4988	0
1152	2153	1
16881	5299	0
16844	15947	0
4835	1482	0
62	5766	1
34232	350	0
6508	2530	0
17962	5870	0
3066	3971	0
7762	1719	1
3449	12654	0
8192	88	0
12221	2961	1
5189	3999	0
12861	3052	1
8138	5367	0
13257	2997	1
7887	16859	1
221	5289	1
1054	3497	0
15977	3130	0
899	18049	1
2473	5546	1
15012	16541	1
690	2256	1
106	78	0
1899	2153	1
10266	12738	1
3670	6135	0
14591	2375	0
16737	16832	0
8779	25466	0
394	16804	1
30194	8039	0
1819	3092	0
3636	4073	1
8150	12915	0
686	1172	1
3465	4436	1
5169	6117	1
814	1405	1
68	7567	1
654	193	0
14789	4339	0
4144	5862	1
25830	4244	1
15850	5724	0
3362	3732	1
308	951	1
1200	1346	1
1606	781	0
1934	3829	1
16072	39052	0
26045	16851	0
736	1781	1
3519	5179	1
16114	4598	1
1240	15419	0
2333	27237	1
18060	5542	1
1440	1823	1
2522	16872	0
12913	16074	0
479	5924	0
9276	6139	0
15945	38920	1
1775	4007	0
4304	4452	1
1178	28911	0
16340	18099	1
12832	15489	0
4386	16658	1
820	3130	0
1184	2477	1
30319	16659	1
2652	5325	1
237	9107	0
388	1370	1
10402	3229	1
13139	2955	0
26	372	1
2389	5616	0
13433	2115	0
16750	16820	1
1350	17983	0
7663	3895	0
787	1042	1
13257	13265	1
223	4116	0
15325	5790	1
1379	1468	1
1397	2127	1
215	39330	1
14231	411	0
3411	5780	0
16104	16807	1
2495	3827	0
1123	1371	1
5396	126	0
16595	2467	0
5686	16791	0
4837	5079	1
94	10062	1
1078	2819	0
4717	4679	0
1294	2399	1
15755	6147	1
13529	6117	0
13509	15934	1
2302	3088	0
1938	16653	1
4320	16708	1
3779	8086	0
2486	229	0
4112	2851	0
4365	3767	0
1028	3155	1
547	16142	0
569	3443	1
3274	38407	1
3511	600	0
34350	16889	1
3763	27205	0
12541	3658	0
3233	620	0
5261	6018	0
3914	4353	1
451	1129	1
1665	3949	1
3652	5860	0
3292	5872	0
712	5394	0
20	5089	0
2957	3300	1
405	1557	0
1765	5097	0
730	5299	0
3038	3791	0
9379	2961	0
9180	3863	1
1022	2813	0
15782	5860	1
6571	356	1
9226	1572	0
5472	6059	1
326	5027	0
2506	1875	0
2036	5398	1
710	3018	0
10	15770	1
812	5251	0
569	691	1
229	15794	1
1845	2343	1
903	2763	1
16354	5596	1
16074	5606	1
1318	5095	0
16668	16809	1
2702	4276	0
1516	8138	1
9180	2686	1
16747	4681	0
15859	4900	1
15937	4438	0
114	7860	1
1438	2771	1
2751	4410	1
5043	16813	1
231	1655	1
4237	4221	0
3761	15948	1
3066	2919	0
30319	6055	1
820	644	0
696	3767	1
1314	2499	0
1659	5582	0
15915	3411	0
3495	3679	1
42352	5634	1
16140	5634	0
481	1352	1
318	1036	1
676	799	1
13377	3463	1
5796	5988	1
8199	15833	0
3207	15934	1
15939	5317	1
3124	1508	0
513	1129	1
15988	4602	1
3953	16654	0
16309	799	0
555	11806	1
4183	4312	0
1354	1468	1
3459	527	0
171	2078	1
3205	4839	0
2694	28910	0
8150	2395	1
4233	4363	1
1641	16830	0
1950	4434	0
2298	263	0
4388	2863	0
1028	16583	0
3036	16832	1
1407	969	0
3891	4217	0
203	255	1
802	1982	1
1294	3146	1
4828	2755	0
1219	18010	0
15959	9180	0
2580	4011	1
1815	16655	1
491	16753	1
1791	7507	0
1761	2742	1
12909	6095	0
3732	1777	0
4932	5093	1
3899	16841	0
15989	5490	1
684	15822	1
3030	4047	0
1028	4108	0
2488	15857	1
136	1368	0
3761	4223	1
12791	4484	0
5598	1671	0
2025	2899	0
793	1440	0
13024	140	0
1288	8185	1
8114	3201	1
2823	3957	1
2351	3611	0
2759	13547	0
5666	15912	0
1934	1379	0
1819	3555	0
1194	2044	1
1995	16876	0
1346	2322	1
13376	27195	0
2501	6036	1
16107	4227	1
549	1606	0
304	3695	1
2060	4574	1
78	265	1
5279	3445	0
14576	3593	0
16796	6173	1
814	1484	1
851	5782	0
16322	13313	0
2011	12079	0
16079	6024	1
2258	3517	0
1142	7852	1
13428	7965	0
4197	3284	0
36120	1058	0
767	2999	1
961	1719	1
1032	2262	1
2262	529	0
1418	16880	0
1966	2072	1
5688	3947	0
1547	1415	0
2704	16849	0
1006	708	0
2480	5279	0
693	1791	1
4660	4996	1
2813	2574	0
511	2290	1
2171	2189	1
1344	15695	1
1954	3056	1
5444	25466	0
102	396	1
18092	1426	0
5888	598	0
16794	4476	0
104	16031	1
2480	5253	1
4618	16675	1
128	4084	1
3362	1324	0
2827	18049	0
3209	3032	0
14521	7855	0
1490	360	0
1381	3747	0
2347	1356	0
5472	555	0
237	3773	1
25549	16657	1
783	1905	1
1456	2397	1
15935	16320	1
3801	13440	0
4536	1280	0
2512	18133	0
32	411	1
16668	1752	0
2009	2092	1
949	2417	0
1731	2292	1
9205	1342	0
4244	16710	0
2528	2849	1
1196	1671	1
965	3553	0
3235	4398	1
16796	40744	1
1857	3340	0
3599	3883	1
3284	3169	0
4007	1612	0
13077	16649	1
1248	1713	0
499	2841	1
6008	4782	0
917	642	0
241	3674	1
3134	27205	0
1238	18116	0
3294	4616	1
3219	5764	1
13539	3495	0
1539	26222	0
1885	2264	1
7889	6111	1
39052	5169	1
676	2475	1
3593	3599	1
243	35481	1
4837	9950	0
8346	4452	1
3368	4126	1
16668	15779	0
16555	41031	1
4699	16153	0
4490	3660	0
2202	1118	0
1375	122	0
2337	3883	1
15989	4675	1
7700	1146	1
965	3399	1
13378	16654	0
352	616	1
2835	9305	0
837	2963	1
977	15816	1
3072	2971	0
7172	2139	1
9557	1008	0
16130	3391	0
3096	3660	1
1944	39378	0
5227	15860	0
893	279	0
90	134	1
3571	16135	0
3098	3563	1
203	2757	0
2331	3471	1
5864	2743	0
4371	6046	1
2501	4438	1
10554	2955	1
13047	13267	1
12888	2897	1
12226	3597	1
6183	16778	0
348	957	1
893	839	0
1272	1452	0
2510	994	0
4386	1482	0
979	8149	1
2192	1462	0
2310	16580	1
15756	5173	1
1940	1360	0
515	3040	1
998	2877	0
16342	2084	0
8	4080	1
3183	1616	0
4452	6147	0
1863	1334	0
2650	16608	0
215	2455	1
684	2763	1
1268	2745	1
9327	5698	1
16817	16889	1
1044	3134	1
25429	475	0
9109	5019	0
3401	16354	1
1570	1793	0
1354	1492	1
237	5878	1
1610	5946	0
40744	5398	0
185	3515	0
106	4738	1
553	2706	1
336	2339	1
2837	14895	1
14	3058	0
2088	5830	0
3497	15931	1
3256	2092	0
839	2989	0
4550	25815	1
1082	9066	1
5261	5796	0
80	3652	0
4120	27263	1
13132	3603	1
3328	16780	1
1766	4879	1
32	441	1
12226	5856	1
13279	13010	0
3243	5666	1
20	13564	0
2961	16584	1
3611	5826	1
368	1016	0
16668	16810	1
1318	1843	1
2431	6059	0
13544	16754	1
2473	8376	1
90	390	1
459	3391	1
2377	2749	0
3887	5137	1
130	12616	0
2187	3533	1
3159	297	0
3262	4608	1
13565	2133	0
3433	3116	0
1413	15307	0
467	1721	0
1549	1835	1
3195	15984	1
2228	16750	0
376	571	1
15935	1703	0
38158	4570	1
1470	3046	1
14660	16553	1
1899	2292	1
2903	2967	1
4474	495	0
849	954	1
4173	2596	0
690	3302	0
1174	4084	0
580	1757	0
483	2795	0
94	7978	0
941	38003	0
12652	2765	1
9027	3693	1
2482	5580	1
310	547	0
12723	5878	1
1841	13363	0
688	5205	1
13503	4606	0
9397	4077	0
15959	16710	1
2111	2232	0
3128	3914	1
12717	3179	0
676	40315	0
38826	15932	0
465	1186	0
16797	16127	0
1717	143	0
3902	16714	0
384	712	1
3827	6077	1
5868	25548	1
10259	5205	1
7550	3429	1
1048	3648	0
8018	877	0
3928	1703	0
2773	3167	0
8211	2877	0
549	1176	1
2323	16753	0
509	9226	0
3726	3262	0
16750	2941	0
195	215	0
749	3757	0
30037	3112	0
15857	16534	0
9833	16794	0
636	9063	0
5075	6081	1
16109	6024	1
1158	1436	1
1354	1506	1
7567	1632	0
802	3134	1
491	1030	1
6038	3134	0
812	1498	0
417	2578	1
27403	4660	1
15923	5179	1
16835	4648	0
3439	2915	0
265	7766	0
16596	1795	0
988	1389	1
2025	13566	0
13250	1703	0
2929	3354	1
2923	2141	0
1913	2773	1
9327	2761	0
1533	1787	1
16605	5384	1
38032	1154	0
12887	4007	1
447	2941	1
281	2726	0
1142	1407	1
1298	7852	1
3893	5185	1
6008	3693	0
34350	5089	0
6141	13047	0
15936	12952	0
3272	3539	1
3465	2107	0
18084	16107	1
3656	5067	0
1048	38032	0
24030	14521	0
2101	9379	1
1002	1719	0
16746	4851	0
5814	39052	0
1697	2477	1
4474	2489	0
2216	12491	1
3328	3573	1
4258	15937	0
1308	3138	1
4005	1592	0
2877	3300	1
7257	3391	0
16618	16326	0
521	1841	0
2449	4031	0
36	3209	0
4221	1492	0
628	4608	1
2522	5169	0
3465	15922	1
1300	3683	0
9930	5562	0
1142	1657	1
17962	3046	1
6508	18129	1
9379	1598	0
7855	16862	0
2171	2337	1
1324	5388	0
1687	3773	1
3058	973	0
1413	2236	1
13139	1777	0
54	3585	0
9950	4879	0
2588	13541	1
273	2349	1
3628	3634	1
4049	6010	0
1628	30	0
2612	3413	1
13436	4606	1
3881	16035	0
3389	13173	0
271	1254	1
3340	4149	0
1783	6077	0
25830	28001	0
1416	3040	1
1100	712	0
1116	3399	0
3951	88	0
1018	12769	0
4173	4195	1
555	10444	1
3209	16676	1
4498	16749	0
39311	4754	1
3161	4538	1
80	2189	1
2536	2240	0
561	1543	0
3370	13497	0
116	3433	1
2612	16862	0
10444	5930	1
7766	5095	0
330	5217	0
16333	30687	1
376	1244	1
14231	3658	0
3427	1234	0
38735	16737	1
2248	3457	1
702	806	1
1661	4642	1
4713	6109	1
29421	4618	1
1628	4707	0
1927	4758	1
1344	1785	1
15860	881	0
2159	8149	1
185	2504	0
3036	3165	1
3189	3346	1
3165	5067	0
8207	2439	1
30763	4748	0
5864	354	0
1907	5744	0
3003	6336	0
3102	3397	1
36120	4701	0
16525	4782	0
12894	5195	0
945	1829	1
622	1217	1
4940	3726	0
13376	4353	1
3585	4005	0
13377	5672	0
16132	2046	0
451	618	1
885	4092	0
952	13502	0
3340	11051	0
277	804	1
2855	3618	1
816	9950	0
2080	1641	0
1314	1752	1
3364	1484	0
2905	4540	0
935	15822	1
2125	10259	0
5676	1186	0
5516	5672	0
1004	10477	0
1754	1409	0
1422	16710	0
632	223	0
4120	871	0
2062	16340	0
2216	4007	1
13379	16553	0
16865	3134	0
743	1925	0
5566	4215	0
1748	6059	0
372	1889	1
485	2574	1
13456	4454	1
78	16746	1
13473	3171	1
2530	1215	0
362	3755	1
4254	16333	1
4932	5191	0
15818	5562	0
3366	4851	0
13446	4282	1
2839	2993	1
16358	4713	1
3161	16601	1
14832	3648	1
3401	5293	0
1131	2925	1
310	3136	1
13508	3298	1
13084	2177	0
13132	4424	0
388	4276	0
4515	299	0
2518	2240	0
1997	4288	0
1765	3040	0
18069	1634	0
14231	3893	1
3646	15770	0
3437	2740	0
4017	3971	0
4662	4458	0
15850	3714	1
88	3009	0
3511	1332	0
8205	4558	1
891	1895	1
4345	1541	0
2290	6067	0
688	15821	1
15943	16752	0
2688	16809	0
6179	1966	0
193	340	1
3304	9895	0
10402	1018	0
7115	839	1
13535	5015	0
1090	2791	1
1793	15939	0
2040	2371	0
3090	3955	1
2131	491	0
483	1468	0
26623	13149	0
16117	1721	0
185	4897	0
865	1170	1
646	11059	0
1817	2141	1
1074	15994	0
2322	3938	0
2204	12811	1
1865	1800	0
1553	4168	1
4276	4562	1
16146	3977	0
3189	1811	0
5029	18114	0
781	3090	0
5249	4233	0
4254	5406	1
1825	13279	0
297	2574	0
1012	11051	0
8779	3384	1
2929	15779	0
13340	4359	0
2399	8217	1
949	7736	1
16338	28246	1
1360	2099	1
8	4090	1
443	3839	0
3366	3708	1
6049	3835	0
771	5181	0
3151	449	0
4443	571	0
15978	1008	0
4039	4958	1
12791	2849	1
5384	6083	1
3366	8588	0
11051	1409	0
3030	4339	1
712	5398	0
3869	4616	0
13457	3660	1
12723	4025	1
36	2413	0
1669	3879	1
1110	2999	1
620	2893	1
3691	5872	0
2274	8179	1
13534	27837	1
30037	4544	0
3743	3122	0
2032	3737	0
12910	4932	0
2576	3032	0
348	2032	0
2658	2987	1
628	5660	0
116	2542	1
2117	3571	1
9291	5239	0
17983	3779	0
1407	3593	0
9107	2234	0
1330	5225	1
1520	1811	1
831	5784	0
2280	2604	1
4750	16732	1
8199	4353	0
3372	2949	0
8356	11613	1
1934	5760	0
3881	4972	1
4073	15949	0
646	865	1
5578	3118	0
2105	9895	0
8549	16831	0
12861	22541	0
6677	435	1
2528	3092	1
5594	5940	1
16534	3706	0
1819	4320	0
15850	12743	0
509	16033	0
3209	4544	1
2656	1789	0
5554	5688	1
2516	5664	1
16908	3211	0
5594	5980	1
1298	3260	0
5512	2234	0
352	541	1
6087	3533	0
227	16344	0
1697	2314	1
4197	16811	1
12951	867	0
16543	2718	0
2187	5000	0
2692	4385	1
12226	13077	1
563	1242	0
2078	12498	1
2254	3431	0
1444	431	0
6335	3938	0
2214	2712	1
27664	5053	0
8197	2421	1
7996	4474	1
3386	4837	0
6335	15940	0
26358	4059	0
1520	3130	0
3144	3298	1
998	3618	1
2497	2023	0
3957	12769	0
3605	2638	0
3342	13177	0
12743	4897	0
638	308	0
7663	2074	1
6234	3433	1
213	1628	1
1344	3092	0
7733	5293	0
992	1139	0
8047	16655	0
366	1594	0
1835	16741	0
4017	16532	0
36281	5221	1
14895	15792	1
16143	4515	1
13005	3148	1
2407	3447	0
4205	39839	1
1596	2250	1
3845	5239	1
13550	1787	0
931	1236	1
2915	16340	0
17983	16690	0
702	4172	0
28246	4770	1
3845	5369	1
1058	2013	1
455	2296	1
11122	2240	0
2799	5237	0
1901	5315	0
3741	4223	1
10477	15821	0
2612	2863	1
3401	16072	0
12010	3855	0
16317	16558	1
15940	2827	0
2078	54	0
2773	2989	1
1422	88	0
977	12063	0
3032	2009	0
4988	4996	1
941	1551	1
13313	13340	1
1066	3229	0
4195	16808	1
12634	3573	1
38920	5504	1
736	1524	1
16329	5179	1
16023	2947	0
1942	16668	1
17962	2076	0
13473	16310	1
13547	3401	1
495	8744	1
120	2749	1
551	1316	1
6075	1727	0
16747	3670	0
952	4918	1
5418	3737	0
4069	3773	0
8072	2413	1
873	2314	1
46	545	1
1691	1217	0
2757	13198	1
1522	1992	1
3233	3773	0
3599	16115	1
11613	2809	1
2987	1863	0
2767	3457	1
3857	6103	1
4126	4660	0
4077	5504	0
7978	5019	1
1697	1773	0
13041	27195	1
557	145	0
763	8089	1
16092	1972	0
1076	26678	0
12861	15943	1
6117	41775	0
6171	35481	0
396	15307	0
3739	3947	0
431	1215	0
527	1121	1
13457	3235	0
263	596	1
495	16130	1
12772	16618	0
2080	7608	0
3730	4867	0
628	14765	0
4988	8847	0
1995	2163	1
4681	3110	0
16525	6048	1
38529	4484	0
39653	4758	1
38643	5137	0
16608	316	0
348	4250	0
1529	5149	1
295	2137	1
451	877	1
12455	3674	0
899	3167	1
16605	3847	0
810	1657	1
15781	3555	1
7946	2256	1
501	7762	1
2933	3064	0
2234	16769	0
413	1757	1
3022	3090	1
1667	1752	1
11436	4410	1
15943	15928	0
110	5205	0
3014	90	0
1096	9223	1
7953	5714	1
521	2915	0
1498	2538	1
2421	5474	1
48	1172	1
6335	2995	1
15756	13546	0
6109	16838	1
2131	3859	1
783	4798	1
1761	16328	1
5644	16857	1
5916	16747	1
16358	4447	1
5195	4468	0
1072	1950	0
2574	5097	0
3294	390	0
289	851	1
1665	2477	1
1936	4138	0
706	1905	1
249	2564	0
439	2310	1
4246	34787	1
1766	3585	0
13270	1420	0
6063	6159	1
13428	8195	0
15307	4365	1
104	2987	0
2204	15985	1
2991	15919	0
5079	5225	1
3016	3090	1
445	29092	0
523	804	1
2600	4532	1
2347	3949	1
485	644	0
2165	4544	1
6173	18135	1
2216	16321	0
38735	843	0
1236	3122	0
3605	18015	1
2598	2927	0
2498	4438	1
16141	16879	1
386	4110	0
4974	2296	0
116	4677	0
4662	4732	1
241	851	1
15856	16579	1
2973	3308	1
3461	6122	1
269	821	1
15834	2797	0
1238	1422	1
7887	16849	1
891	2853	0
3459	3763	1
8196	4406	1
1116	16864	0
2437	5844	1
459	1875	1
1125	16342	0
1768	38130	1
13139	4734	1
483	2510	0
1044	967	0
12909	1986	0
2084	13569	0
15930	16115	1
27195	18049	1
2070	4116	1
2670	2471	0
5986	5664	0
4047	2827	0
50	2971	1
2167	2371	1
4357	6036	1
3775	15948	1
1180	15770	1
34232	4237	1
2389	3662	0
1152	2971	1
489	610	1
7035	845	1
2345	5163	0
12618	2397	0
368	700	1
2389	3427	0
5696	3953	0
16608	5784	1
1766	1655	0
4509	5600	1
2783	6044	0
3773	5371	0
3674	5388	0
13232	16524	1
10	10062	1
16083	39330	0
2086	8080	1
3869	16351	0
5049	5127	1
3676	13444	0
777	559	0
3419	6044	1
1857	8136	1
11178	3074	1
48	3577	0
13457	3700	1
15425	8207	0
16322	3577	0
1206	39052	1
26045	3211	1
239	16710	0
3479	4478	1
8214	3891	1
13535	12369	0
350	6121	0
2280	4406	0
1480	1827	1
269	1899	0
1574	120	0
1340	2074	1
13446	4946	1
2973	27837	0
3292	16811	1
2499	16797	0
376	3743	1
1090	3650	1
4205	4246	1
941	1170	1
6091	3189	0
374	523	1
4536	5139	0
2133	15489	1
16598	4632	1
16675	3910	0
16138	5746	0
14	3615	0
734	877	1
12997	3034	1
37116	3070	0
1219	1054	0
4726	16850	0
213	2272	1
3841	38737	1
3895	6046	0
2021	2526	1
1565	1831	0
5728	16650	0
2877	3513	1
16318	4632	1
149	25492	0
16348	14895	0
12817	15961	1
5337	4980	0
13179	13303	1
1426	3467	1
16541	27295	1
2773	3286	1
203	4918	0
80	12786	0
16836	3563	0
106	9897	1
114	1230	1
2125	2654	1
12	2407	0
12811	1992	0
2302	8202	1
763	15695	0
9195	4436	1
8168	2919	1
3696	38920	0
5510	5904	1
2425	28911	0
1397	1970	1
7260	1127	1
1873	3362	1
1610	2596	0
80	413	1
525	2109	0
5744	2357	0
1730	1769	1
604	6260	0
3144	16873	0
7946	8588	0
941	1284	0
5327	16601	0
1697	2532	1
